Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
BA,262.33,Call,270.00,03/13/20,7,5.60,6.55,7.50,7.30,650,517,1.26,72.63%,03/06/20
VZ,56.87,Call,57.00,03/13/20,7,0.85,1.53,2.20,1.26,711,566,1.26,41.89%,03/06/20
MSFT,161.57,Put,135.00,03/13/20,7,0.50,0.8,1.10,0.74,733,583,1.26,94.25%,03/06/20
AAPL,289.03,Call,280.00,03/13/20,7,13.20,14.48,15.75,14.50,1164,926,1.26,58.86%,03/06/20
AMD,48.59,Put,50.00,03/13/20,7,2.49,2.73,2.96,2.77,1260,1000,1.26,73.24%,03/06/20
AOBC,7.22,Call,10.00,06/19/20,105,0.40,0.45,0.50,0.48,1675,1332,1.26,80.71%,03/06/20
T,37.03,Put,37.00,03/13/20,7,0.90,0.95,0.99,0.90,1680,1332,1.26,44.97%,03/06/20
INO,14.09,Call,12.00,03/20/20,14,3.70,4,4.30,4.10,3142,2489,1.26,292.48%,03/06/20
MRK,82.2,Call,83.00,03/13/20,7,0.26,0.68,1.10,1.04,550,439,1.25,30.59%,03/06/20
CCL,27.15,Put,27.50,03/13/20,7,1.45,1.73,2.00,1.70,638,510,1.25,100.92%,03/06/20
DIS,115.27,Call,119.00,03/13/20,7,1.43,1.59,1.75,1.57,980,783,1.25,47.50%,03/06/20
GILD,80.22,Call,90.00,04/17/20,42,3.10,3.38,3.65,3.65,5441,4357,1.25,65.45%,03/06/20
AAPL,289.03,Call,310.00,03/13/20,7,0.71,0.78,0.85,0.77,6452,5175,1.25,39.31%,03/06/20
AAL,15.97,Call,19.00,06/19/20,105,1.53,2.09,2.64,2.30,527,425,1.24,97.42%,03/06/20
M,11.49,Put,10.00,03/13/20,7,0.12,0.16,0.19,0.15,895,723,1.24,107.48%,03/06/20
CCL,27.15,Put,30.00,03/13/20,7,2.95,3.18,3.40,3.30,936,754,1.24,92.55%,03/06/20
CCL,27.15,Put,27.00,03/20/20,14,2.20,2.28,2.35,2.35,1308,1051,1.24,115.17%,03/06/20
"Downloaded from Barchart.com as of 03-06-2020 08:38pm CST"
